coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
6,0,1758015803620984064,2025-09-16 17:43:23.620,,,,,,,,,,,,,,,56.9813,70.6530,-118.1621,149.0000,-51.11,52.47,524.0,,,,,,,
6,0,1758015803787604883,2025-09-16 17:43:23.787,,,,,,,,,,,,,,,60.8639,72.8467,-113.5471,148.0000,-50.12,50.10,477.7,,,,,,,
6,0,1758015803949383943,2025-09-16 17:43:23.949,,,,,,,,,,,,,,,60.8463,73.5244,-117.0166,151.0000,-50.39,50.80,503.9,,,,,,,
6,0,1758015804047176919,2025-09-16 17:43:24.047,,,,,,,,,,,,,,,,,,,,,,186.6102,-223.2545,-226.9252,369.0000,50.11,37.95,523.7
6,0,1758015804106845828,2025-09-16 17:43:24.106,,,,,,,,,,,,,,,59.6383,75.0294,-116.6828,151.0000,-51.52,50.60,464.2,,,,,,,
6,0,1758015804245349202,2025-09-16 17:43:24.245,,,,,,,,,,,,,,,,,,,,,,165.1548,-215.7793,-252.5949,371.0000,52.57,42.91,515.0
6,0,1758015804432812374,2025-09-16 17:43:24.432,,,,,,,,,,,,,,,62.8645,74.6011,-113.9418,150.0000,-49.88,49.43,458.3,,,,,,,
6,0,1758015804595737527,2025-09-16 17:43:24.595,,,,,,,,,,,,,,,60.2530,74.3531,-116.7998,151.0000,-50.98,50.67,472.0,,,,,,,
6,0,1758015804640761683,2025-09-16 17:43:24.640,,,,,,,,,,,,,,,,,,,,,,171.0530,-221.0774,-243.9399,371.0000,52.27,41.11,544.5
6,0,1758015804759251653,2025-09-16 17:43:24.759,,,,,,,,,,,,,,,55.4784,71.2805,-121.0051,151.0000,-52.11,53.26,536.0,,,,,,,
6,0,1758015804916706390,2025-09-16 17:43:24.916,,,,,,,,,,,,,,,55.7445,71.6328,-118.1621,149.0000,-52.11,52.47,475.2,,,,,,,
6,0,1758015805036890362,2025-09-16 17:43:25.036,,,,,,,,,,,,,,,,,,,,,,180.5354,-220.3357,-234.5637,369.0000,50.67,39.47,542.7
6,0,1758015805084078327,2025-09-16 17:43:25.084,,,,,,,,,,,,,,,53.6255,70.0379,-120.0833,149.0000,-52.56,53.70,613.7,,,,,,,
6,0,1758015805235629360,2025-09-16 17:43:25.235,,,,,,,,,,,,,,,,,,,,,,162.9256,-215.6609,-255.5966,372.0000,52.93,43.40,462.3
6,0,1758015805244070933,2025-09-16 17:43:25.244,,,,,,,,,,,,,,,53.7569,66.6240,-123.1724,150.0000,-51.10,55.20,561.8,,,,,,,
6,0,1758015805403501066,2025-09-16 17:43:25.403,,,,,,,,,,,,,,,57.0272,74.9674,-116.7381,150.0000,-52.74,51.10,503.3,,,,,,,
6,0,1758015805569945553,2025-09-16 17:43:25.569,,,,,,,,,,,,,,,50.5637,68.6833,-124.6070,151.0000,-53.64,55.61,521.5,,,,,,,
6,0,1758015805727424698,2025-09-16 17:43:25.727,,,,,,,,,,,,,,,59.4605,74.0069,-113.5404,148.0000,-51.22,50.10,482.7,,,,,,,
6,0,1758015805829321248,2025-09-16 17:43:25.829,,,,,,,,,,,,,,,,,,,,,,176.8823,-219.3144,-245.9469,374.0000,51.11,41.12,495.0
6,0,1758015806028103475,2025-09-16 17:43:26.028,,,,,,,,,,,,,,,,,,,,,,185.9912,-224.9846,-228.9764,371.0000,50.42,38.11,472.7
6,0,1758015806055765392,2025-09-16 17:43:26.055,,,,,,,,,,,,,,,59.3774,75.4552,-115.2425,150.0000,-51.80,50.20,570.4,,,,,,,
6,0,1758015806224875281,2025-09-16 17:43:26.224,,,,,,,,,,,,,,,,,,,,,,188.9903,-231.6425,-221.3784,372.0000,50.79,36.52,501.2
6,0,1758015806379763097,2025-09-16 17:43:26.379,,,,,,,,,,,,,,,55.8969,68.5364,-119.9137,149.0000,-50.80,53.59,531.7,,,,,,,
6,0,1758015806537881436,2025-09-16 17:43:26.537,,,,,,,,,,,,,,,58.0829,72.9418,-116.2191,149.0000,-51.47,51.26,497.7,,,,,,,
6,0,1758015806622166029,2025-09-16 17:43:26.622,,,,,,,,,,,,,,,,,,,,,,173.8811,-216.2645,-249.2469,373.0000,51.20,41.93,515.2
6,0,1758015806701083844,2025-09-16 17:43:26.701,,,,,,,,,,,,,,,49.7754,66.9250,-123.4684,149.0000,-53.36,55.96,526.0,,,,,,,
6,0,1758015806865714323,2025-09-16 17:43:26.865,,,,,,,,,,,,,,,57.3027,75.2206,-116.4400,150.0000,-52.70,50.92,469.4,,,,,,,
6,0,1758015807016474485,2025-09-16 17:43:27.016,,,,,,,,,,,,,,,,,,,,,,169.6367,-217.1251,-249.9282,372.0000,52.00,42.21,508.8
6,0,1758015807023124191,2025-09-16 17:43:27.023,,,,,,,,,,,,,,,56.8147,73.0343,-116.7865,149.0000,-52.12,51.61,622.5,,,,,,,
6,0,1758015807189531864,2025-09-16 17:43:27.189,,,,,,,,,,,,,,,63.9653,72.4269,-113.4186,149.0000,-48.55,49.57,558.6,,,,,,,
6,0,1758015807351486347,2025-09-16 17:43:27.351,,,,,,,,,,,,,,,59.9363,73.8306,-114.7070,149.0000,-50.93,50.34,499.8,,,,,,,
8,3,1758015911360517647,2025-09-16 17:45:11.360,,,,,,,,,,,,,,,,,,,,,,430.3582,-198.8534,-213.6565,520.0000,24.80,24.26,527.7
8,3,1758015911448353948,2025-09-16 17:45:11.448,,,,,,,,437.5682,224.1656,-408.1726,639.0000,-27.13,39.70,440.1,,,,,,,,,,,,,,
8,3,1758015911515169869,2025-09-16 17:45:11.515,,,,,,,,,,,,,,,197.3243,-24.5955,57.5083,207.0000,7.11,-16.13,472.9,,,,,,,
8,3,1758015911629484581,2025-09-16 17:45:11.629,,,,,,,,419.5587,269.2485,-412.4133,647.0000,-32.69,39.60,417.7,,,,,,,,,,,,,,
8,3,1758015911672711568,2025-09-16 17:45:11.672,,,,,,,,,,,,,,,196.8332,-28.0205,49.9654,205.0000,8.10,-14.11,519.9,,,,,,,
8,3,1758015911759039944,2025-09-16 17:45:11.759,,,,,,,,,,,,,,,,,,,,,,428.7540,-194.5817,-220.6988,520.0000,24.41,25.11,538.5
8,3,1758015911839150297,2025-09-16 17:45:11.839,,,,,,,,,,,,,,,198.9486,-24.3221,43.0453,205.0000,6.97,-12.12,558.6,,,,,,,
8,3,1758015911989589250,2025-09-16 17:45:11.989,,,,,,,,402.1124,257.2605,-433.7599,645.0000,-32.61,42.26,408.3,,,,,,,,,,,,,,
8,3,1758015911996843697,2025-09-16 17:45:11.996,,,,,,,,,,,,,,,196.1016,-29.5876,59.3106,207.0000,8.58,-16.65,457.3,,,,,,,
