coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
2,0,1758015526849917606,2025-09-16 17:38:46.849,,,,,,,,,,,,,,,,,,,,,,62.5729,-40.4337,-129.0378,149.0000,32.87,60.00,509.8
2,0,1758015526968031405,2025-09-16 17:38:46.968,,,,,,,,483.7900,-210.3579,-316.1041,615.0000,23.50,30.93,449.6,,,,,,,,,,,,,,
2,0,1758015526936320717,2025-09-16 17:38:46.936,,,,,,,,,,,,,,,120.7822,163.6456,-304.2824,366.0000,-53.57,56.24,481.5,,,,,,,
2,0,1758015526996581377,2025-09-16 17:38:46.996,681.0441,127.0849,40.7959,694.0000,-10.57,-3.37,421.3,,,,,,,,,,,,,,,,,,,,,
2,0,1758015527046857005,2025-09-16 17:38:47.046,,,,,,,,,,,,,,,,,,,,,,62.1468,-42.8722,-130.7698,151.0000,34.60,60.00,444.6
2,0,1758015527147783172,2025-09-16 17:38:47.147,,,,,,,,511.5125,-167.2572,-285.0632,609.0000,18.11,27.91,406.0,,,,,,,,,,,,,,
2,0,1758015527158628461,2025-09-16 17:38:47.158,683.1325,110.6433,74.1893,696.0000,-9.20,-6.12,461.8,,,,,,,,,,,,,,,,,,,,,
2,0,1758015527243091445,2025-09-16 17:38:47.243,,,,,,,,,,,,,,,,,,,,,,60.9853,-41.9141,-128.1718,148.0000,34.50,60.00,442.9
2,0,1758015527260146055,2025-09-16 17:38:47.260,,,,,,,,,,,,,,,113.7328,159.0362,-309.4000,366.0000,-54.43,57.71,476.6,,,,,,,
2,0,1758015527320630951,2025-09-16 17:38:47.320,684.4502,115.3975,35.1621,695.0000,-9.57,-2.90,416.3,,,,,,,,,,,,,,,,,,,,,
2,0,1758015527417987953,2025-09-16 17:38:47.417,,,,,,,,,,,,,,,113.8836,161.0819,-313.0226,370.0000,-54.74,57.78,459.2,,,,,,,
2,0,1758015527581422636,2025-09-16 17:38:47.581,,,,,,,,,,,,,,,116.2768,157.3112,-310.5188,367.0000,-53.53,57.79,458.7,,,,,,,
2,0,1758015527644596191,2025-09-16 17:38:47.644,681.3903,116.3498,61.6926,694.0000,-9.69,-5.10,452.2,,,,,,,,,,,,,,,,,,,,,
2,0,1758015527745840062,2025-09-16 17:38:47.745,,,,,,,,,,,,,,,116.8436,158.3093,-308.6126,366.0000,-53.57,57.48,455.6,,,,,,,
4,0,1758015644931713563,2025-09-16 17:40:44.931,625.9215,98.8003,-65.0365,637.0000,-8.97,5.86,462.7,,,,,,,,,,,,,,,,,,,,,
4,0,1758015645046926434,2025-09-16 17:40:45.046,,,,,,,,635.0179,-56.7744,-23.9351,638.0000,5.11,2.15,409.8,,,,,,,,,,,,,,
4,0,1758015645031583909,2025-09-16 17:40:45.031,,,,,,,,,,,,,,,124.7778,129.7585,-172.0297,249.0000,-46.12,43.70,483.1,,,,,,,
4,0,1758015645093720693,2025-09-16 17:40:45.093,621.4143,79.7153,-83.1487,632.0000,-7.31,7.56,421.1,,,,,,,,,,,,,,,,,,,,,
4,0,1758015645221698708,2025-09-16 17:40:45.221,,,,,,,,500.2107,-115.4828,-393.7791,647.0000,13.00,37.49,411.2,,,,,,,,,,,,,,
4,0,1758015645188979426,2025-09-16 17:40:45.188,,,,,,,,,,,,,,,143.2684,146.9152,-135.6691,246.0000,-45.72,33.47,499.0,,,,,,,
4,0,1758015645253921797,2025-09-16 17:40:45.253,,,,,,,,,,,,,,,,,,,,,,185.4814,-151.3828,-84.8287,254.0000,39.22,19.51,493.8
4,0,1758015645408308633,2025-09-16 17:40:45.408,,,,,,,,497.3774,-153.2129,-375.9063,642.0000,17.12,35.84,409.0,,,,,,,,,,,,,,
4,0,1758015645417719026,2025-09-16 17:40:45.417,618.4467,129.8763,-62.2960,635.0000,-11.86,5.63,461.9,,,,,,,,,,,,,,,,,,,,,
4,0,1758015645450846993,2025-09-16 17:40:45.450,,,,,,,,,,,,,,,,,,,,,,183.3825,-150.9003,-84.2851,252.0000,39.45,19.54,495.1
4,0,1758015645517265435,2025-09-16 17:40:45.517,,,,,,,,,,,,,,,134.4340,151.8966,-146.1332,250.0000,-48.49,35.77,486.7,,,,,,,
4,0,1758015645579748452,2025-09-16 17:40:45.579,613.4868,83.0557,-85.7948,625.0000,-7.71,7.89,424.4,,,,,,,,,,,,,,,,,,,,,
