coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
6,0,1758015814608493964,2025-09-16 17:43:34.608,,,,,,,,421.9486,25.5118,-581.6094,719.0000,-3.46,53.99,441.2,,,,,,,,,,,,,,
6,0,1758015814637241005,2025-09-16 17:43:34.637,,,,,,,,,,,,,,,103.0300,115.5571,36.2267,159.0000,-48.28,-13.17,464.9,,,,,,,
6,0,1758015814738991506,2025-09-16 17:43:34.738,,,,,,,,,,,,,,,,,,,,,,148.4546,-107.8586,-317.8313,367.0000,36.00,60.00,440.0
6,0,1758015814803699752,2025-09-16 17:43:34.803,,,,,,,,,,,,,,,113.0534,110.9423,22.5995,160.0000,-44.46,-8.12,454.4,,,,,,,
6,0,1758015814969817054,2025-09-16 17:43:34.969,,,,,,,,362.8229,51.7860,634.7966,733.0000,-8.12,-60.00,405.8,,,,,,,,,,,,,,
6,0,1758015814965936194,2025-09-16 17:43:34.965,,,,,,,,,,,,,,,105.3164,111.6809,32.9369,157.0000,-46.68,-12.11,472.1,,,,,,,
6,0,1758015815149262593,2025-09-16 17:43:35.149,,,,,,,,361.6338,62.5300,635.6626,734.0000,-9.81,-60.00,405.0,,,,,,,,,,,,,,
6,0,1758015815135811049,2025-09-16 17:43:35.135,,,,,,,,,,,,,,,,,,,,,,123.1200,-136.7386,-318.6973,368.0000,48.00,60.00,489.2
6,0,1758015815289474425,2025-09-16 17:43:35.289,,,,,,,,,,,,,,,107.9855,116.2063,32.8515,162.0000,-47.10,-11.70,457.5,,,,,,,
6,0,1758015815511753152,2025-09-16 17:43:35.511,,,,,,,,359.9848,46.6900,628.7344,726.0000,-7.39,-60.00,399.4,,,,,,,,,,,,,,
6,0,1758015815531413607,2025-09-16 17:43:35.531,,,,,,,,,,,,,,,,,,,,,,122.1163,-135.6239,-316.0993,365.0000,48.00,60.00,440.8
